"loc1","loc2","Common name"
"51.4788501922","-2.63951844193","Horse Chestnut"
"51.4659647194","-2.57337809492","Sorbus"
"51.4899360768","-2.59617573581","Apple"
"51.4971867729","-2.61552973041","Maple"
"51.4821682687","-2.57150838543","Silver Birch"
"51.4198825512","-2.57191487702","Oak"
"51.4784205177","-2.60936453213","Amelanchier"
"51.4952567746","-2.67192209848","Cherry"
"51.4791052232","-2.5799964544","Cherry"
"51.4107619399","-2.55356466378",""
"51.4167798887","-2.55394713237",""
"51.4621939178","-2.5763817133","Hawthorn"
"51.4777261886","-2.63691832334","Pine"
"51.4581095192","-2.57285070618","Maple"
"51.4157544413","-2.5506930924","Oak"
"51.4157926924","-2.55041745973","Field Maple"
"51.4202001758","-2.57037602659","Cherry"
"51.4810415015","-2.60989672117","Maple"
"51.4409041533","-2.59151878587","Plane"
"51.4345718354","-2.54001261197","Ash"
"51.4403373149","-2.59223170086","Apple"
"51.4414415584","-2.58339873063","Plane"
"51.4582528937","-2.60925040522","Yew"
"51.4387811257","-2.58469375348","Plane"
"51.4428808034","-2.58557201916","Cherry"
"51.4405794074","-2.58928134215","Oak"
"51.4348663749","-2.54285958386","Maple"
"51.4383483579","-2.604627639","Cypress"
"51.490956184","-2.61794867978","Cherry"
"51.4397535185","-2.61457766108","Box Elder"
"51.4881060365","-2.56294284213","Hawthorn"
"51.4829546388","-2.65065484264","Lime"
"51.4630147338","-2.51652613776","Maple"
"51.4853362521","-2.67522097899","Lime"
"51.4855016444","-2.65004792278","Pine"
"51.484966176","-2.67750868428","Maple"
"51.4859513341","-2.68258687305","Sycamore"
"51.4747293268","-2.63973335424","Pine"
"51.478659302","-2.61001051423","Amelanchier"
"51.457505374","-2.62498692224","Sycamore"
"51.4419424921","-2.5340429391","Ash"
"51.4701043969","-2.5605080756","Rowan"
"51.4550777775","-2.61621351843","Alder"
"51.4920234103","-2.51512734122","Cherry"
"51.4202452172","-2.57117115021","Sycamore"
"51.4930119682","-2.66389721649","Lime"
"51.4043242667","-2.578096415","Field Maple"
"51.4829343335","-2.68115585928","Field Maple"
"51.4943555553","-2.62525614747","Witch Hazel"
"51.5011087855","-2.65243392212",""
"51.4939611976","-2.62530419045","Yew"
"51.4384431129","-2.54509802359","Cypress"
"51.4207440894","-2.59200047141","Sycamore"
"51.4027845155","-2.60074181502","Hawthorn"
"51.5052432016","-2.6231774484","Apple"
"51.4503730422","-2.6416545458","Oak"
"51.4387403321","-2.63961510545","Oak"
"51.463368343","-2.58321028503","Birch"
"51.4378901712","-2.64198251652","Lime"
"51.5025035735","-2.64507018289","Lime"
"51.4452556876","-2.64434507259","Scots Pine"
"51.5019266479","-2.64094308277","Horse Chestnut"
"51.4488407062","-2.62101932186","Silver Birch"
"51.5029230756","-2.62495678172","Field Maple"
"51.4551837619","-2.58870349683","Silver Birch"
"51.4910713392","-2.53518885733","Silver Birch"
"51.4560197694","-2.58569543411","Oak"
"51.4610422387","-2.52990152536",""
"51.4055694289","-2.58135103247","Ash"
"51.4761373298","-2.59553297627","Lime"
"51.4098076338","-2.6094549193","Cherry"
"51.4892088778","-2.51537156593","Lime"
"51.4238235187","-2.62332193184","Horse Chestnut"
"51.4482945981","-2.59642851046","Alder"
"51.4542827459","-2.60607232134","Cypress"
"51.4542102214","-2.61476609454","Lime"
"51.5028408934","-2.62962879067","Sweet Chestnut"
"51.4926992149","-2.53298870508","Field Maple"
"51.4111431158","-2.58559449873","Oak"
"51.422966872","-2.57591810066","Walnut"
"51.4570303712","-2.57061480174","Plane"
"51.4583399009","-2.54168255285","Sycamore"
"51.4870486059","-2.52458549345","Cypress"
"51.4298057303","-2.53961951918","Lime"
"51.4504902149","-2.61338942699","Plum"
"51.484280451","-2.60462108505","Sweetgum"
"51.4277267864","-2.61693883088","Sycamore"
"51.406165964","-2.60301282406","Willow"
"51.4602019737","-2.58765026369","Apple"
"51.4864896017","-2.68036992908","Sycamore"
"51.4574099553","-2.58134513008","Plane"
"51.4586940185","-2.61220216358","Sycamore"
"51.4727908397","-2.54104259675","Hawthorn"
"51.4701255423","-2.57502113159","Whitebeam"
"51.4266514472","-2.62586167373","Silver Birch"
"51.4258970275","-2.62673951559","Silver Birch"
"51.4784639149","-2.59951826782","Cherry"
"51.4259742013","-2.62454557358","Cherry"
"51.4424066961","-2.63836061034","Pear"
"51.4627985923","-2.57831907434","Horse Chestnut"
"51.4965934319","-2.66115737669","Birch"
"51.4401065941","-2.5966091266","Lime"
"51.4207373289","-2.59424186794","Elm"
"51.4118953379","-2.58459099581","Hornbeam"
"51.4635821869","-2.58170385597","Birch"
"51.4504942098","-2.63935847093","Lime"
"51.4715335237","-2.60691228736","Tulip Tree"
"51.4440019484","-2.63681636078","Cedar"
"51.4728391213","-2.60687476385","Maple"
"51.441181842","-2.63694085654","Scots Pine"
"51.46399525","-2.57659284675","Sycamore"
"51.5045492715","-2.63011829274","Sweet Chestnut"
"51.4914034458","-2.68278067285","Lime"
"51.4923679853","-2.6280613363","Silver Birch"
"51.4853691464","-2.63725037393",""
"51.445566761","-2.64299326832","Oak"
"51.4935981889","-2.62759613604","Strawberry Tree"
"51.490102632","-2.51543450768","Field Maple"
"51.4060381416","-2.59209269353","Silver Birch"
"51.4834143025","-2.67309260689",""
"51.4912497991","-2.5909977992","Apple"
"51.4646423232","-2.5778453249","False Acacia"
"51.4644825879","-2.57743462871","Sycamore"
"51.4466765843","-2.58631848362","Apple"
"51.466692525","-2.6252339804","Lime"
"51.5048581903","-2.63276222353","Oak"
"51.4228178696","-2.57247072277","Willow"
"51.4704188156","-2.61705933874","Lime"
"51.4128080156","-2.54736074187","Cherry"
"51.4694156913","-2.62245378055","Hawthorn"
"51.506742331","-2.62350552851","Cypress"
"51.46366705","-2.51838497045","Cherry"
"51.4714422188","-2.62153978364","Lime"
"51.4702331931","-2.62608689917","Beech"
"51.4586894665","-2.58400342855","Plane"
"51.4894579844","-2.53656531824","Cherry"
"51.4458749319","-2.59083939842","Pine"
"51.4897615186","-2.52585487431","Beech"
"51.4446511812","-2.55952804295","Oak"
"51.474783289","-2.62422040321","Horse Chestnut"
"51.474032224","-2.62491133849","Lime"
"51.5008215013","-2.66566360179","Downy Birch"
"51.4090560491","-2.56826682942","Field Maple"
"51.47552836","-2.54561415314","Lime"
"51.4773342259","-2.61759719101","Oak"
"51.490680986","-2.60153545239","Maple"
"51.474592914","-2.51873074141","Lime"
"51.4321219092","-2.61203753601","Alder"
"51.4471788229","-2.59679961126","Lime"
"51.5148277516","-2.59329518572","Cherry"
"51.4297152949","-2.55603915288","Sycamore"
"51.4317579416","-2.60925653587","Lime"
"51.4537953359","-2.60089820612","Maple"
"51.461460407","-2.52775631573","Apple"
"51.4247776877","-2.57454834466","Field Maple"
"51.4876651332","-2.60825870546","Silver Birch"
"51.4265798138","-2.57094005632","Willow"
"51.4372966667","-2.61534241272","Field Maple"
"51.5095381266","-2.6132499555","Field Maple"
"51.5075422265","-2.62147214143","Tulip Tree"
"51.4869869226","-2.67050745317","Sycamore"
"51.4529133378","-2.59259985007","Plane"
"51.4901561424","-2.62459417307","Cherry"
"51.4075971598","-2.62553311106","Ash"
"51.4883549226","-2.64404183264","Maple"
"51.5009699865","-2.70222115796","Alder"
"51.4651469194","-2.62145292249","Hawthorn"
"51.4638033813","-2.60469349596","Ash"
"51.4094958981","-2.62370298996","Ash"
"51.4871446611","-2.52449946273","Hawthorn"
"51.4602768051","-2.62774148403","Horse Chestnut"
"51.4865596486","-2.52886693944","Oak"
"51.4802539264","-2.52727475977","Cypress"
"51.4880917638","-2.52686082906","Oak"
"51.4124761644","-2.56483878561","Cherry"
"51.4894947406","-2.52217342713","Whitebeam"
"51.4040849361","-2.56853627015","Sycamore"
"51.4757735097","-2.54087185482","Lime"
"51.486625124","-2.65113758481","Lime"
"51.4939563975","-2.66915690423","Birch"
"51.4335044347","-2.6278506309","Silver Birch"
"51.4289162949","-2.55429330848","Ash"
"51.4412347349","-2.6087513387","Plum"
"51.429554112","-2.55460827502","Silver Birch"
"51.4197929433","-2.60907105644","Lime"
"51.4667195027","-2.57780362539","Lime"
"51.500475314","-2.65760286277","Field Maple"
"51.497425012","-2.66741955319","Hawthorn"
"51.4104285658","-2.59637473554","Cherry"
"51.4830981334","-2.63870460494","Hazel"
"51.4167828743","-2.5903993858","Copper Beech"
"51.4617785826","-2.54126986148","Ash"
"51.4885275781","-2.68293285641","Maple"
"51.4237056855","-2.56278684894","Maple"
"51.4879035338","-2.60091198428",""
"51.4720907108","-2.60038679979","Rowan"
"51.4312909232","-2.55575088761","Sycamore"
"51.4994883458","-2.57177478896","Ash"
"51.5072895554","-2.60507340111","Cherry"
"51.4865358666","-2.52364923458","Lime"
"51.4069934395","-2.57024742679","Hornbeam"
"51.4159354308","-2.57103789224","Sycamore"
"51.4913229929","-2.58878145733","Whitebeam"
"51.4325765398","-2.57307665261","Lime"
"51.435547137","-2.56511117923",""
"51.406183692","-2.58508199041","Rowan"
"51.5067765298","-2.62338136211","Silver Birch"
"51.4823486296","-2.57388474907","Apple"
"51.4306498431","-2.56730363074","Lime"
"51.4321203525","-2.56800643166","Lime"
"51.438428563","-2.53885392697","Sycamore"
"51.4371265447","-2.54931715942","Field Maple"
"51.4897454481","-2.5273906315","Fir"
"51.4254764728","-2.57702837662","Cherry"
"51.4250325554","-2.59408502394","Silver Birch"
"51.4566595021","-2.59837364405","Cherry"
"51.4047837714","-2.57861889842","Horse Chestnut"
"51.4189672356","-2.57291930996","Cherry"
"51.4959991239","-2.62309512128","Sycamore"
"51.4625433854","-2.54523236343","Sycamore"
"51.4648974093","-2.57890343301","Cherry"
"51.4957131139","-2.64658981022","Whitebeam"
"51.4489785591","-2.54886742432","Pear"
"51.4496645332","-2.54800229661","Cherry"
"51.4451807501","-2.5636453264","Lime"
"51.4484407203","-2.54926173606","Whitebeam"
"51.5087886717","-2.62305840382","Oak"
"51.5140867877","-2.62639706237","Lime"
"51.4947102758","-2.55993500662","Apple"
"51.4534661276","-2.55977400914","Sycamore"
"51.4536172967","-2.55971339887","Ash"
"51.4543091545","-2.55983642348","Ash"
"51.4871299146","-2.57707023261","Field Maple"
"51.487417048","-2.57848672971","Sycamore"
"51.4295000886","-2.61290250731","Beech"
"51.4049768659","-2.57059899637","Horse Chestnut"
"51.4058553686","-2.56880278223","Ash"
"51.4988065488","-2.60703864366","Beech"
"51.498635682","-2.60773808444","Ash"
"51.453429528","-2.56682748297","Cherry"
"51.4183234816","-2.59465477086","Sycamore"
"51.4909674871","-2.51456421527","Poplar"
"51.453984267","-2.55334663118","Sycamore"
"51.4151833404","-2.57323421006","Whitebeam"
"51.419051651","-2.62048738128","Lime"
"51.4826984247","-2.67206766257","Ash"
"51.4182462715","-2.61007525409","Apple"
"51.4560966407","-2.60587902635","Gingko"
"51.4500677261","-2.59521316786","Plane"
"51.4158034885","-2.62130143236","Willow"
"51.4341180883","-2.5697725924","Dogwood"
"51.4784742303","-2.56559913822","Aspen"
"51.4341153103","-2.57026972348","Holly"
"51.4513145692","-2.59567896326","Lime"
"51.4618736297","-2.5620904646","False Acacia"
"51.4465798795","-2.54722904437","Pine"
"51.4879817609","-2.52722884077","Apple"
"51.4885546954","-2.52610988241","Pine"
"51.4876880435","-2.52678056105","Lime"
"51.4886420951","-2.52898667821","Holly"
"51.487135142","-2.52730274864","Birch"
"51.4892391033","-2.52911327859","False Acacia"
"51.4886996773","-2.52877936947","Sycamore"
"51.4870498612","-2.53285957768","Sycamore"
"51.4474110338","-2.56972656904","Cherry"
"51.4713725705","-2.57612352382","Apple"
"51.4498134696","-2.60088159963","Cherry"
"51.5049606446","-2.64751159038","Ash"
"51.4547716525","-2.58520696223","Plane"
"51.4118487184","-2.59686872103","Hawthorn"
"51.4737524509","-2.51393847117","Sycamore"
"51.4597815645","-2.55499301369","Cypress"
"51.4598565149","-2.52730988481","Rowan"
"51.491804091","-2.59323092405","Cedar"
"51.4123048794","-2.59804782574","Apple"
"51.4499471391","-2.60090623607","Cherry"
"51.4426985326","-2.54754032477","Apple"
"51.4533249435","-2.57969761967","Apple"
"51.5114390886","-2.60336000709","Maple"
"51.5124393806","-2.60488198123","Lime"
"51.5114791811","-2.60951632601","Whitebeam"
"51.4886437902","-2.53511130804","Ash"
"51.5111539305","-2.60587796262","Maple"
"51.4152848097","-2.62421807856","Ash"
"51.4834404729","-2.68132599208","Sycamore"
"51.5125419962","-2.6048951573","Laburnum"
"51.5134016022","-2.60435202903","Lime"
"51.5137210827","-2.60274284087","Lime"
"51.488305165","-2.52579245621","Horse Chestnut"
"51.4589762106","-2.5770687509","Plane"
"51.4882179444","-2.52649415421","Dawn Redwood"
"51.4676936548","-2.58843107659","Sycamore"
"51.4943886575","-2.64790795404","Cypress"
"51.5014798738","-2.58491983781","Cherry"
"51.485827666","-2.5932280793","Plane"
"51.494544799","-2.64794819681","Maple"
"51.4864686973","-2.57819676391","Horse Chestnut"
"51.4586704558","-2.55198774237","Hornbeam"
"51.467257312","-2.58853443925","Cherry"
"51.4488336559","-2.62178939156","Oak"
"51.4529157035","-2.60178799268",""
"51.4571802977","-2.56309670717","Lime"
"51.4669442512","-2.51396746496","Lime"
"51.4554815578","-2.59063503476","Maple"
"51.4559519102","-2.58899130063","Plane"
"51.4551120545","-2.56197039047","Apple"
"51.4492566184","-2.61308608986","Hornbeam"
"51.4431676408","-2.60132095662","Sycamore"
"51.4432056532","-2.60160562804",""
"51.4575385489","-2.57554899738","Lime"
"51.5002314844","-2.6041760128","Cherry"
"51.4465277424","-2.59481774457","Maple"
"51.4551299544","-2.61458185666","Lime"
"51.4732298457","-2.55095654851","Plane"
"51.5010063814","-2.60661335239","Cherry"
"51.4733399082","-2.5517582545","Beech"
"51.4739977945","-2.55275678515","Plane"
"51.4490773287","-2.57443106614","Apple"
"51.4833050103","-2.57668091519","Hawthorn"
"51.449739725","-2.57134456309","Willow"
"51.4873860739","-2.6428136242","Oak"
"51.4878969151","-2.55070923722","Willow"
"51.5002584007","-2.6046408317","Sycamore"
"51.450188846","-2.52923832249","Sweet Chestnut"
"51.4757568022","-2.55914946614","Sycamore"
"51.4498060933","-2.53179597786","Poplar"
"51.4832321298","-2.57577618666","Whitebeam"
"51.4575095353","-2.54457130912","Cypress"
"51.440673919","-2.59485000529","Ash"
"51.4759186741","-2.55899378021","Lime"
"51.4745876583","-2.55482805781","Ash"
"51.475261388","-2.5542981628","Maple"
"51.4748940707","-2.55088632873","Holly"
"51.4765146679","-2.54984322063","Maple"
"51.5126091761","-2.62207847674","Cherry"
"51.5066921029","-2.5895337618","Maple"
"51.4485353125","-2.53038594463","Sycamore"
"51.5058235922","-2.58857045743","Whitebeam"
"51.4764310691","-2.55709377841","Maple"
"51.4715664431","-2.56026123294","Cedar"
"51.4061309133","-2.62304617697","Cherry"
"51.4058071835","-2.62490845001","Pear"
"51.4576788679","-2.54750042419","Maple"
"51.4086742965","-2.54559985321","Ash"
"51.4992850679","-2.60401179717","Field Maple"
"51.4904751818","-2.60392888085","Maple"
"51.4920322686","-2.58372492167","Alder"
"51.4832111439","-2.63862467431","Rowan"
"51.4569361567","-2.61570299694","Sycamore"
"51.435820968","-2.61873770311","Oak"
"51.4835647193","-2.58504002238","Cherry"
"51.4137193743","-2.56335968556","Cypress"
"51.4591675923","-2.52950039502","Maple"
"51.4956175717","-2.61556202799","Silver Birch"
"51.4878539841","-2.53656405251","Birch"
"51.4878963671","-2.51898171883","Cherry"
"51.4950896006","-2.61550780978","Lime"
"51.4901594056","-2.68125895592","Sycamore"
"51.4371128892","-2.58814621655","Silver Birch"
"51.418380273","-2.62129568428","Lime"
"51.4795789963","-2.5168013036","Silver Birch"
"51.415469547","-2.6215537259","Cherry"
"51.4165338314","-2.62259893088","Cherry"
"51.4912456421","-2.51486089211","Alder"
"51.4929431336","-2.66379466697","Lime"
"51.4277590136","-2.59622716141","Field Maple"
"51.4274774672","-2.59598300326","Hornbeam"
"51.491632006","-2.57522105915","Hawthorn"
"51.4164981337","-2.62232824402","Cherry"
"51.4836169854","-2.56988477164","Oak"
"51.4836800639","-2.57031874549","Field Maple"
"51.4547288042","-2.62229033827","Maple"
"51.4542155143","-2.62449669094","Lime"
"51.4177456943","-2.58032290315","Cherry"
"51.4152214847","-2.58492793444","Ash"
"51.4127311743","-2.59716678831","Ash"
"51.4126394906","-2.59650747316","Ash"
"51.4622552012","-2.5448076032","Sycamore"
"51.4609817211","-2.54383911763","Oak"
"51.4299576525","-2.55098818441","Hawthorn"
"51.4677199209","-2.57516881519","Sycamore"
"51.4682818956","-2.57559035454","Sycamore"
"51.4754553607","-2.52110837083","Rowan"
"51.4915758435","-2.59389614663","Whitebeam"
"51.4325325139","-2.54568303019","Sycamore"
"51.4920700373","-2.59309365198","Cherry"
"51.4060076626","-2.6003958929","Ash"
"51.454082828","-2.59711001179","Plane"
"51.5003576362","-2.58671937947","Walnut"
"51.4814838593","-2.5449352748","Silver Birch"
"51.5011033024","-2.58555121347","Elm"
"51.4059021282","-2.60623966334","Pine"
"51.4688226173","-2.57601825896","Ash"
"51.5009913122","-2.58597419711","Lime"
"51.4970845952","-2.65929768355","Sycamore"
"51.4219249399","-2.55516061838","Field Maple"
"51.4485424875","-2.54924640908","Sweetgum"
"51.4480856447","-2.54656842222","Silver Birch"
"51.4478301485","-2.54677056993",""
"51.4489099552","-2.54634615483","Cedar"
"51.4742244999","-2.58752367638","Pine"
"51.5109098807","-2.62933702079","Pine"
"51.4815611067","-2.55476698009","Yew"
"51.4049924204","-2.57848308762","Horse Chestnut"
"51.4829810644","-2.64703379992","Aspen"
"51.4571482159","-2.57277879312","Maple"
"51.5045328658","-2.6512707129","Cherry"
"51.458464505","-2.56821520515","Lime"
"51.4808355811","-2.54285851551","Maple"
"51.5008440666","-2.58702744653","Walnut"
"51.425160962","-2.59521789554","Lime"
"51.4172836628","-2.60804314983","Ash"
"51.4865387459","-2.57810475689","Horse Chestnut"
"51.4160629349","-2.56158742234",""
"51.4731365596","-2.51479167281","Sycamore"
"51.4792242982","-2.56720175418","Field Maple"
"51.4824492387","-2.6129631503","Plum"
"51.4531833091","-2.55944170127","Ash"
"51.4858503351","-2.65030808466",""
"51.4996422213","-2.59088222813","Maple"
"51.5100807772","-2.59967080103","Ash"
"51.5000031014","-2.65652322175","Sycamore"
"51.4426735523","-2.54742132279","Apple"
"51.5055337318","-2.59559829262","Sycamore"
"51.4290024485","-2.13012808575","Sycamore"
"51.4758322677","-2.59311649753","Lime"
"51.4632162052","-2.58002106261","Cypress"
"51.4831598786","-2.52302774056","Sycamore"
"51.4128783626","-2.56987075576","Oak"
"51.5045107991","-2.60657043129","Ash"
"51.4877850369","-2.55121154258","Maple"
"51.4741264669","-2.55407030075",""
"51.4889694934","-2.52798601654","Southern Beech"
"51.4710885905","-2.60483015703","Plane"
"51.4881323433","-2.5266145813","Elder"
"51.5063261443","-2.5898023628","Scots Pine"
"51.4607524893","-2.59127007814","Plane"
"51.490271293","-2.67855568163",""
"51.4726416277","-2.52913539249","Rowan"
"51.4979228262","-2.61484385469","Lime"
"51.4353865931","-2.56776139622","Plane"
"51.4116666405","-2.61513847206","Poplar"
"51.476509741","-2.53315872714","Plane"
"51.41093933","-2.54686709671","Oak"
"51.4090833926","-2.54371002986","Lime"
"51.4871427035","-2.58456130171","Lime"
"51.5084532363","-2.61072864965","Silver Birch"
"51.4684557983","-2.56773557626","Maple"
"51.4893950919","-2.65097354359","Field Maple"
"51.4848885018","-2.64364431566","Willow"
"51.4806911096","-2.54791689139","Rowan"
"51.5009783014","-2.59761905741","Alder"
"51.4763246396","-2.59678538241","Field Maple"
"51.4577845499","-2.57911048007","Maple"
"51.5103052706","-2.60071224822","Lime"
"51.4515756119","-2.6033748282","Gingko"
"51.4100461738","-2.5735709416","Cherry"
"51.4408018437","-2.59167601602","Plane"
"51.4726473544","-2.63814249849","Lime"
"51.4911536038","-2.67790924481","Ash"
"51.5091634605","-2.6201032851","Apple"
"51.5067484688","-2.62997746741","Yew"
"51.4465174754","-2.54942024536","Box Elder"
"51.4684896108","-2.6231368087","Holly"
"51.4070904927","-2.61245968719","Maple"
"51.5067404895","-2.62947089942","Cherry"
"51.4631900243","-2.62578779662",""
"51.4814651966","-2.64883429337","Ash"
"51.412712531","-2.60154937126","Maple"
"51.4127812012","-2.60181714529","Alder"
"51.4229395238","-2.55585117515","Alder"
"51.4221174872","-2.55500130087","Maple"
"51.4113167694","-2.59552574685","Plane"
"51.505375606","-2.59825811275","Apple"
"51.4590473163","-2.54136146588","Cherry"
"51.4922692524","-2.5618877803","Amelanchier"
"51.462939197","-2.54746968933","Silver Birch"
"51.4295795705","-2.58475187622","Cypress"
"51.5097075845","-2.62764895675","Silver Birch"
"51.4494524655","-2.60080936771","Cherry"
"51.450380797","-2.53162665997","Poplar"
"51.4904771339","-2.60368952328","Ash"
"51.4060967367","-2.57931118542","Willow"
"51.4213686213","-2.59127652071","Maple"
"51.4945175527","-2.66769210477","Lime"
"51.4844212953","-2.59224910379","Sycamore"
"51.4867916389","-2.57918768606","Cherry"
"51.4764888285","-2.55298503689","Maple"
"51.4353317582","-2.56478138373","Lime"
"51.4523548235","-2.5555092199","Poplar"
"51.4787081082","-2.54695354568","Cherry"
"51.508716532","-2.61692476555","Cedar"
"51.5065979295","-2.62424847241","Scots Pine"
"51.4549748244","-2.62191603438","Cherry"
"51.4917805954","-2.59517008215","Sycamore"
"51.4918742709","-2.59267080865","Juniper"
"51.4124481771","-2.56972751246","Oak"
"51.4132364295","-2.5736626454","Tree of Heaven"
"51.4626336253","-2.56688354369","Apple"
"51.4666150408","-2.62615598164","Hawthorn"
"51.5053233241","-2.62444356637","Field Maple"
"51.4615841601","-2.5190316978","Oak"
"51.4113483813","-2.60148271822","Amelanchier"
"51.4512543584","-2.53070859482","Cherry"
"51.4695410746","-2.55694259024","Cypress"
"51.4145479637","-2.55410103708","Sessile Oak"
"51.4710390832","-2.55341006156","Cypress"
"51.4695445441","-2.55467500636","Whitebeam"
"51.4635104684","-2.58059065541","Cherry"
"51.4262594064","-2.625929526","Cypress"
"51.4746182491","-2.58124588365","Laurel"
"51.508895223","-2.62265193476","Cherry"
"51.4684413706","-2.61582954556","Beech"
"51.4924275714","-2.63411340442","Cherry"
"51.4869011858","-2.56529283647","Silver Birch"
"51.4064026535","-2.61827486768","Poplar"
"51.4831936397","-2.65128569976","Lime"
"51.4441244093","-2.61993040982","Cherry"
"51.4867228868","-2.65589169716","Lime"
"51.4635226483","-2.60563667692","Silver Birch"
"51.4554154916","-2.58301634566","Plane"
"51.46280887","-2.60400307955","Sycamore"
"51.4905503015","-2.6105006853","Box Elder"
"51.4851509605","-2.65304294899","Lime"
"51.4854390031","-2.59268613689","Beech"
"51.4961944401","-2.60307680237","Plum"
"51.4972129254","-2.60237545067","Cherry"
"51.4611126856","-2.60136311482","Silver Birch"
"51.4356767783","-2.59849207585","Lime"
"51.4057782385","-2.59153151962","Plane"
"51.4988495166","-2.60730140343","Scots Pine"
"51.4834039792","-2.52598635188","Rowan"
"51.4164504006","-2.59435752285","Cherry"
"51.4038578987","-2.59254152501","Sycamore"
"51.4516336487","-2.54977957879","Sycamore"
"51.463957061","-2.56316157812","Whitebeam"
"51.4208326349","-2.59804267682","Maple"
"51.4554740376","-2.52387358254","Lime"
"51.454387674","-2.55343282527","Sycamore"
"51.4302448597","-2.60485793909","Plane"
"51.4165136277","-2.57232147352",""
"51.460220866","-2.57457273834","Hawthorn"
"51.4617359024","-2.61304277076","Apple"
"51.4111075197","-2.59471395611","Plane"
"51.4864817264","-2.6332423768","Cotoneaster"
"51.5055068211","-2.63542647809","Maple"
"51.430643578","-2.61454743562","Silver Birch"
"51.5024942002","-2.65689644715","Cypress"
"51.4274995295","-2.61800374625","Ash"
"51.4272907125","-2.61761717728","Poplar"
"51.4274260544","-2.61687997809","Alder"
"51.4927161981","-2.62510623485","Scots Pine"
"51.4921192596","-2.62705684847","Ash"
"51.4243557805","-2.62218029829","Plane"
"51.4277236999","-2.61706392662","Sycamore"
"51.4920084815","-2.53263293915","Poplar"
"51.4936874029","-2.63109373175","Silver Birch"
"51.4946854861","-2.62849624074","Catalpa"
"51.5044617015","-2.63969795642","Lime"
"51.4423062769","-2.62630895654","Maple"
"51.4930776435","-2.6311511355","Cherry"
"51.4464897612","-2.6210504429","Ash"
"51.4547399826","-2.52972993198",""
"51.4932787191","-2.65585084584","Cedar"
"51.4944693307","-2.62822735788","Gingko"
"51.4946629946","-2.62484823798","Ash"
"51.4948550924","-2.62522913361","Horse Chestnut"
"51.4541782258","-2.6061316705","Holly"
"51.4849353949","-2.6227939022","Douglas Fir"
"51.4791857385","-2.53337353952","Silver Birch"
"51.4416123569","-2.62026270171","Plane"
"51.432348259","-2.56330060963","Lime"
"51.4700612828","-2.59699300362","Whitebeam"
"51.4836532497","-2.62857838267","Plum"
"51.471753085","-2.55599857581","Willow"
"51.4364436769","-2.61842444116","Lime"
"51.4572775039","-2.5741226904","Cherry"
"51.5073153699","-2.65360339453","Silver Birch"
"51.4699465161","-2.55644824669","Silver Birch"
"51.4121441368","-2.60948829921","Cypress"
"51.471047471","-2.55549559527","Holly"
"51.4184989918","-2.62140903259","Magnolia"
"51.4275864747","-2.5963309216","Lime"
"51.4992639311","-2.606295173","Cypress"
"51.4448253486","-2.61103730425","Dawyck Beech"
"51.4079719913","-2.56867823693","Zelkova"
"51.4919899852","-2.56528954448","Apple"
"51.4898865986","-2.5204332583","Cherry"
"51.4855951222","-2.6819935251","Lime"
"51.4913215631","-2.688816451","Gingko"
"51.4937186142","-2.68889724561","Cherry"
"51.4860127889","-2.65428792849","Lime"
"51.489794825","-2.56896081089","Apple"
"51.4892021239","-2.68710424778","Sycamore"
"51.4581861939","-2.58722682692","Maple"
"51.4880701326","-2.60972653443","Horse Chestnut"
"51.4107901169","-2.59715256121","Ash"
"51.4060737598","-2.60037677511","Ash"
"51.4920781478","-2.59364081475","Cherry"
"51.4919101082","-2.59441902792","Apple"
"51.5007265","-2.58800572508","Lime"
"51.4525595018","-2.59771989729","Plane"
"51.4055784806","-2.60683704453","Apple"
"51.4941091307","-2.64779005002","Elm"
"51.4669977555","-2.58890409708",""
"51.4425874765","-2.54769625944","Rowan"
"51.4272552649","-2.13047766072","Sycamore"
"51.428589324","-2.13097986301","Silver Birch"
"51.5109122765","-2.60771214636","Beech"
"51.513642335","-2.60258184307","Ash"
"51.5118263307","-2.60551020708","Alder"
"51.4883213059","-2.52760333807","Cherry"
"51.4879142961","-2.52657490973",""
"51.4879504618","-2.52761043372","Scots Pine"
"51.4885561327","-2.52645066646",""
"51.4896229187","-2.52808401879","Cotoneaster"
"51.4882912503","-2.5263685441","Dawn Redwood"
"51.4491841695","-2.59912030514","Tulip Tree"
"51.4895288906","-2.52797894236","Yew"
"51.4868423827","-2.52730138637","Lime"
"51.4877895027","-2.52827151949","Ash"
"51.4880665595","-2.52894357636","Maple"
"51.4628375978","-2.57442812789","Horse Chestnut"
"51.474061394","-2.51741462546","Maple"
"51.4893681621","-2.60427302656","Cherry"
"51.473622141","-2.51613298519","Maple"
"51.4735275597","-2.55898930606","Lime"
"51.4403652234","-2.62886496602","Lime"
"51.4742742507","-2.51814155125","Maple"
"51.450243562","-2.58610458437","Maple"
"51.5050903844","-2.65163569351",""
"51.4417426317","-2.56002196094","Elm"
"51.5011047201","-2.7023497207","Alder"
"51.4906821691","-2.61171564582","Birch"
"51.4639514603","-2.57774331596","Oak"
"51.506363314","-2.60284296335","Rowan"
"51.4628204007","-2.60417337628","Sycamore"
"51.5018335939","-2.61146247005","Hawthorn"
"51.4900251611","-2.6041366757","Cherry"
"51.4462674582","-2.59271883119","Alder"
